Unnamed__0,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,machine_status
152517,2018-07-15 21:57:00,2.497859,44.35764,51.3888855,45.3125,629.3981,80.20737,14.46759,16.1603,16.05903,15.63947,48.15561,NORMAL
195472,2018-08-14 17:52:00,2.400463,46.05034637,52.77777,44.31423569,641.7824097,72.8577,14.74971,16.75347,15.69734,15.08247,44.62922,NORMAL
205307,2018-08-21 13:47:00,2.508681,50.08680344,52.30035,46.484375,638.0786743,85.26772,14.82928,16.6522,15.65393,15.05353,38.14544,NORMAL
63738,2018-05-15 6:18:00,2.460474,46.65799,53.1684,43.66319275,633.5648,79.84449,13.1004,15.65393,15.11863,15.0897,50.36688,NORMAL
129148,2018-06-29 16:28:00,,40.234375,40.32118,39.10589981,3.33622694,99.99987793,10.12731,11.29919,11.44387,11.31366,5.22914,RECOVERING
196766,2018-08-15 15:26:00,2.433912,49.69617844,52.99479,45.09548569,639.583313,74.41457,14.96672,16.42795,15.29224,15.08247,46.60266,NORMAL
187964,2018-08-09 12:44:00,2.46441,49.26214981,52.82118,45.18228912,640.3934937,82.55073,15.0463,16.6522,16.23987,15.30671,39.26125,NORMAL
61343,2018-05-13 14:23:00,2.50081,49.52257,53.68923569,46.39757,645.1389,70.74827,13.14381,15.625,14.85822,15.05353,38.55231,NORMAL
108821,2018-06-15 13:41:00,2.514583,48.4809,51.43229,42.05729,630.0926,72.96584,13.38252,15.87095,15.22714,15.01013,52.26438,NORMAL
33373,2018-04-24 4:13:00,2.453588,48.4809,53.38541,43.92361,639.9305,74.12995,13.5272,16.21094,15.56713,15.05353,43.89352,NORMAL
132694,2018-07-02 3:34:00,,34.28819275,35.32986,33.89756775,3.029513836,99.99987793,,,,,0.2615898,RECOVERING
111780,2018-06-17 15:00:00,2.510648,50,51.82291412,43.18576,642.8241,75.1694,14.13484,15.66117,15.22714,15.08247,47.92392,NORMAL
44405,2018-05-01 20:05:00,2.45162,47.09201,51.69271,43.1857605,626.9675,70.74345,13.64294,16.0735,15.53096,15.01013,44.52633,NORMAL
74805,2018-05-22 22:45:00,2.486053,45.87673569,51.17187,41.62326,632.4074,83.79322,13.64294,16.13136,15.18374,14.82205,46.39923,NORMAL
124976,2018-06-26 18:56:00,2.367014,49.00174,49.56597,43.1857605,596.5278,81.86118,13.614,16.16753,15.73351,15.08247,38.51294,NORMAL
137855,2018-07-05 17:35:00,2.400463,49.34896,47.48264,44.140625,633.7963,98.97753,13.93229,15.99392,15.07523,15.11863,45.29088,NORMAL
92839,2018-06-04 11:19:00,2.456539,50.65104,53.1684,44.70486069,627.0833,74.50973,13.55613,15.66117,15.33565,15.16204,46.42646,NORMAL
59944,2018-05-12 15:04:00,2.474248,48.82813,52.99478912,46.61458206,631.3657,80.66321,13.34635,15.87095,15.18374,15.05353,41.27009,NORMAL
46037,2018-05-02 23:17:00,2.453588,45.78992844,50.82465,41.75347137,630.0926,63.88893,13.49826,16.16753,15.76968,15.05353,38.5968,NORMAL
152535,2018-07-15 22:15:00,2.497859,44.27083,51.25868,45.3125,634.4907,80.56876,14.5761,16.21094,16.02286,15.58883,45.50538,NORMAL
160053,2018-07-21 3:33:00,2.512616,45.13889,52.95139,44.14063,636.805542,69.75963,13.70804,16.42795,15.69734,15.38628,48.30924,NORMAL
18876,2018-04-14 2:36:00,1.218924,49.69618,51.5191,43.61979,121.895256,70.93269,11.58131,16.13136,15.49479,15.08247,37.49008,NORMAL
189571,2018-08-10 15:31:00,2.453588,48.3941,51.69271,45.18228912,626.2731323,77.45654,15.11863,16.42795,15.95052,15.55266,48.24973,NORMAL
162955,2018-07-23 3:55:00,2.509664,46.09375,53.38541412,45.44270706,651.736084,67.22769,14.5761,16.75347,15.69734,15.11863,41.80285,NORMAL
115953,2018-06-20 12:33:00,2.448669,50.30382,51.47569,43.66319,636.4583,87.61555,14.24334,16.16753,15.76968,15.08247,46.21426,NORMAL
131548,2018-07-01 8:28:00,,33.89756775,36.89236069,33.81076431,3.33622694,99.99987793,,,,,0.2459490448,RECOVERING
140746,2018-07-07 17:46:00,2.459491,46.09375,53.47222,45.22569275,638.8889,81.40668,14.56887,16.21094,15.69734,15.11863,48.29232,NORMAL
215472,2018-08-28 15:12:00,2.508681,48.87152481,52.51736,45.5295105,628.0845,69.47768,15.1548,16.6739,15.73351,15.05353,42.19276,NORMAL
9174,2018-04-07 8:54:00,2.448669,48.91493,51.08506775,42.1875,633.912,80.83407,13.30295,16.2037,15.50926,15.08247,37.58002,NORMAL
181690,2018-08-05 4:10:00,2.489005,49.4357605,52.25694,45.13889,632.7546387,77.74986,14.36632,16.70284,15.53096,15.08247,44.45531,NORMAL
201649,2018-08-19 0:49:00,2.504745,48.13367844,50.13020706,43.48958,627.5462646,58.57818,15.11863,16.6088,15.65393,15.01013,51.06585,NORMAL
146118,2018-07-11 11:18:00,2.512616,44.22743,49.91319275,45.3125,628.0093,77.92729,13.88165,16.13136,14.98843,14.93056,49.72871,NORMAL
217956,2018-08-30 8:36:00,2.508681,51.17187119,50.95486,45.44270706,631.25,74.48086,15.0897,16.68837,15.65393,15.08247,44.97612,NORMAL
168680,2018-07-27 3:20:00,2.50081,54.42708,51.21527,45.18228912,641.2037354,74.1347,14.09867,16.6522,16.1603,15.59606,46.42205,NORMAL
107497,2018-06-14 15:37:00,2.493924,48.22049,51.51909637,41.97048569,639.1204,80.1833,13.5923,15.63223,15.22714,15.05353,47.7464,NORMAL
118215,2018-06-22 2:15:00,2.499826,48.69791,50.34722,42.7951355,584.7222,77.09985,13.70804,15.95052,15.56713,15.08247,40.34914,NORMAL
159412,2018-07-20 16:52:00,2.50081,45.22569,52.30035,43.27256775,633.9119873,63.63222,14.43866,16.42795,16.1603,15.55266,53.28103,NORMAL
24965,2018-04-18 8:05:00,,40.58159637,41.66666,38.06423569,205.1128387,0,5.041956,11.37153,8.839699,8.825232,1.438451,RECOVERING
64242,2018-05-15 14:42:00,2.450637,48.61111069,53.47222,45.65972137,621.9907,84.69385,13.65017,15.70457,15.11863,15.08247,45.0097,NORMAL
166820,2018-07-25 20:20:00,0.6483217,50.30382,49.47916,44.96527,180.1880646,52.73657,12.36979,13.86719,13.14381,13.02807,20.48442,NORMAL
79191,2018-05-25 23:51:00,2.430961,45.96353912,50.34722137,42.10069275,631.9445,83.06273,13.53443,16.16753,15.61777,14.97396,45.87144,NORMAL
177147,2018-08-02 0:27:00,2.45162,46.22395706,50.56424,44.31424,637.7314453,65.98157,14.43866,16.6522,15.41522,15.11863,44.64477,NORMAL
52584,2018-05-07 12:24:00,2.459491,47.74305344,53.125,44.66146,636.2268,75.13155,13.65017,15.6684,15.26331,15.08247,40.02319,NORMAL
154734,2018-07-17 10:54:00,2.510648,44.01041,50.21701,44.57464981,652.1991,75.39047,14.5761,16.13136,15.69734,15.11863,47.18047,NORMAL
121408,2018-06-24 7:28:00,2.459491,48.91493,51.86631775,43.66319275,632.2916,72.95199,14.19271,16.16753,14.91609,15.05353,45.70358,NORMAL
192957,2018-08-12 23:57:00,2.471296,50.13020706,53.1684,45.39930344,640.972229,69.54524,14.60503,16.1603,15.65393,15.11863,45.64969,NORMAL
29966,2018-04-21 19:26:00,2.330613,50.65104,52.77777,46.3107605,639.8148,91.09386,13.31742,16.16753,15.81308,15.11863,43.18396,NORMAL
109778,2018-06-16 5:38:00,2.507697,48.4375,48.87152,41.44965,627.5463,77.46421,13.38252,15.6684,15.03906,14.93056,48.74006,NORMAL
42819,2018-04-30 17:39:00,2.45162,46.44097,51.73611,45.22569275,629.8611,72.95939,13.5923,16.21094,15.61777,15.08247,41.73223,NORMAL
47317,2018-05-03 20:37:00,2.453588,46.39756775,52.30034637,45.22569275,629.9769,67.20361,13.32465,16.42795,15.27778,14.85822,42.26865,NORMAL
7412,2018-04-06 3:32:00,2.449653,47.17881775,51.08507,43.01215,628.2407,78.66061,13.77315,16.13136,15.37182,15.11863,49.62848,NORMAL
100175,2018-06-09 13:35:00,2.507697,49.52257,51.25867844,43.8368,641.4757,75.45132,13.43316,15.95775,15.14757,15.01013,47.56506,NORMAL
158945,2018-07-20 9:05:00,2.438831,45.3559,53.125,44.3576355,628.2407227,72.97012,14.0842,16.24711,15.61777,15.63947,47.77309,NORMAL
124285,2018-06-26 7:25:00,2.307986,48.13368,49.56597,43.14236069,608.5648,84.43134,13.614,15.6684,14.96672,14.61227,39.9044,NORMAL
8136,2018-04-06 15:36:00,2.481134,53.68924,54.86111,47.52603912,655.6713,80.60094,13.44763,16.16753,15.56713,15.11863,43.25113,NORMAL
45836,2018-05-02 19:56:00,2.453588,46.18055344,51.6059,44.48784637,638.6284,76.20085,14.06973,16.23987,15.69734,15.0897,44.15043,NORMAL
28282,2018-04-20 15:22:00,1.472743,48.82813,43.61979,38.71527,451.961792,76.62427,13.38252,15.6684,14.91609,15.05353,16.29866,NORMAL
118037,2018-06-21 23:17:00,2.478183,47.96007,50.08680344,41.84027481,636.574,76.99215,13.614,15.85648,15.33565,15.05353,38.22436,NORMAL
121131,2018-06-24 2:51:00,2.459491,49.73958206,52.60416412,44.22742844,635.9954,78.19284,14.13484,16.13136,15.18374,15.11863,43.2494,NORMAL
160209,2018-07-21 6:09:00,2.50081,46.00694,53.60242844,45.1388855,644.791626,61.59594,14.24334,16.6522,16.19647,15.31395,55.2998,NORMAL
59090,2018-05-12 0:50:00,2.44375,44.05382,49.65277,41.66666,633.5648,79.98396,13.38252,16.24711,15.03906,14.79311,42.71294,NORMAL
119688,2018-06-23 2:48:00,2.50081,47.30902,50.34722,41.97048569,642.0139,80.27944,14.02633,15.91435,15.41522,14.85822,46.55326,NORMAL
19010,2018-04-14 4:50:00,1.079225,48.22049,50.21701,42.578125,143.3072815,51.07694,8.586516,13.32465,13.614,13.35359,12.82057,NORMAL
59066,2018-05-12 0:26:00,2.446702,44.01041,49.56597,41.92708206,631.8287,73.0229,13.41869,16.13136,15.29224,14.79311,47.5768,NORMAL
122631,2018-06-25 3:51:00,2.069907,49.13194,51.21527,43.44617844,582.6389,97.95271,12.67361,15.625,15.22714,14.61227,36.0507,NORMAL
74213,2018-05-22 12:53:00,2.455556,47.74305,52.03993,43.14236,623.2639,71.20616,13.59954,15.74797,15.18374,15.11863,42.95589,NORMAL
148403,2018-07-13 1:23:00,2.497859,44.57465,49.30555,44.53125,644.4445,61.45493,13.55613,16.12413,15.69734,14.97396,49.55114,NORMAL
199090,2018-08-17 6:10:00,2.466377,50.82464981,51.90972,45.57291412,633.7962646,69.82981,14.82928,16.2037,15.61777,15.08247,43.50986,NORMAL
35227,2018-04-25 11:07:00,2.459491,48.35069275,53.86285,45.3125,633.3334,81.40276,13.31019,15.91435,15.37182,15.19821,45.24864,NORMAL
93194,2018-06-04 17:14:00,2.459491,51.17187,53.42882,43.92361069,630.3241,86.62514,13.41146,15.6684,14.91609,15.08247,49.43748,NORMAL
218379,2018-08-30 15:39:00,2.404398,48.00347137,52.82118,45.61631775,629.1666,83.37128,15.0463,16.52199,15.73351,15.05353,33.43912,NORMAL
105205,2018-06-13 1:25:00,2.458507,48.26389,51.73611069,43.40277,641.7824,79.61005,14.60503,16.16753,15.53096,15.11863,49.61414,NORMAL
3181,2018-04-03 5:01:00,2.405382,47.26563,51.04166,43.66319275,653.7037,73.7439,13.09317,16.21094,15.61777,15.08247,40.46909,NORMAL
142078,2018-07-08 15:58:00,2.400463,45.78993,53.42882,46.74478912,644.4445,80.05199,13.96846,16.21094,15.29224,15.11863,45.87451,NORMAL
14813,2018-04-11 6:53:00,2.460474,50.13021,50.78124619,41.88367844,626.7361,83.62939,13.34635,16.70284,15.29224,15.0897,41.63948,NORMAL
27520,2018-04-20 2:40:00,,37.84722,37.10938,34.765625,203.1452332,0,5.041956,9.866898,10.08391,10.09115,2.056914,RECOVERING
51657,2018-05-06 20:57:00,2.456539,48.91492844,54.21007,46.52777481,635.4166,70.15089,13.70804,16.16753,15.26331,15.11863,41.35709,NORMAL
92888,2018-06-04 12:08:00,2.459491,50.0868,52.99479,44.66145706,643.0555,83.0219,13.64294,15.625,14.98843,15.11863,43.62333,NORMAL
155071,2018-07-17 16:31:00,1.511111,49.86979,48.69791,42.57813,501.2182007,38.97444,12.02257,15.66117,15.76968,15.11863,35.84992,NORMAL
186426,2018-08-08 11:06:00,2.508681,49.34896,51.86632,46.39756775,642.708374,64.41827,14.89439,16.38455,15.49479,15.08247,48.65412,NORMAL
81873,2018-05-27 20:33:00,2.456539,49.73958206,54.07986,46.9184,636.3426,73.31422,13.41146,15.87095,14.80758,15.08247,43.40835,NORMAL
26395,2018-04-19 7:55:00,,38.41146,38.71527,36.328125,3.608217478,0,0.0289351847,0.03616898134,0.0289351847,0.007233796176,0.9662014,RECOVERING
58167,2018-05-11 9:27:00,2.468345,46.44097,51.5191,43.5763855,638.0787,77.17181,13.34635,15.85648,15.25608,14.85822,43.15612,NORMAL
156305,2018-07-18 13:05:00,2.530324,44.79166,50.13021,44.57465,640.277771,71.70399,14.06973,16.70284,15.65393,15.05353,50.486,NORMAL
123361,2018-06-25 16:01:00,2.156482,47.82986069,50.30381775,42.10069,575.8102,98.9555,13.12211,15.51649,15.45139,14.61227,33.48393,NORMAL
72170,2018-05-21 2:50:00,2.507697,46.39757,51.21527,42.57813,632.2916,67.66983,13.64294,15.625,15.26331,15.11863,42.31978,NORMAL
98082,2018-06-08 2:42:00,2.497859,47.91666,51.6059,42.05728912,637.037,84.15527,13.28848,15.95775,15.33565,15.05353,46.32159,NORMAL
90783,2018-06-03 1:03:00,2.448669,49.34896,53.55902,43.92361069,634.375,79.31972,13.38252,15.63223,14.98843,15.11863,43.29879,NORMAL
199305,2018-08-17 9:45:00,2.466377,45.3559,51.47569,45.39930344,635.7639,64.31283,14.85822,16.16753,15.69734,15.05353,48.16092,NORMAL
1558,2018-04-02 1:58:00,2.455556,46.05035,52.34375,44.48784637,631.713,73.28405,13.09317,16.06626,15.82031,15.11863,42.23467,NORMAL
202867,2018-08-19 21:07:00,2.449653,50.82464981,52.82118,45.18228912,634.6064453,63.88167,15.0463,16.70284,16.1603,15.05353,44.30507,NORMAL
68330,2018-05-18 10:50:00,2.474248,48.87152,53.34201,44.79166,632.5231,67.28624,13.28848,15.6684,15.11863,15.12587,45.7655,NORMAL
94967,2018-06-05 22:47:00,2.449653,47.69965,52.34375,41.97049,634.838,80.33579,13.70804,15.95775,14.98843,15.11863,51.05355,NORMAL
61677,2018-05-13 19:57:00,2.50081,50.0868,54.03646,45.13889,633.2176,76.25957,13.43316,15.70457,15.11863,15.11863,49.15048,NORMAL
213101,2018-08-26 23:41:00,2.400463,49.13194275,51.30208,44.79166412,625.463,59.97853,14.89439,16.39178,15.65393,15.05353,51.33996,NORMAL
193300,2018-08-13 5:40:00,2.453588,49.73958206,53.42882,44.44444275,642.9398193,55.00946,15.11863,16.6522,16.19647,15.63947,42.32472,NORMAL
138984,2018-07-06 12:24:00,2.396528,47.39583,50.34722137,43.18576,634.7222,88.09981,13.90336,15.95775,15.22714,15.11863,51.03189,NORMAL
117265,2018-06-21 10:25:00,2.503762,50.99826,51.82291,45.5295105,642.5926,77.85367,14.13484,16.16753,15.49479,15.08247,42.86218,NORMAL
6379,2018-04-05 10:19:00,2.449653,51.21527,52.56076,44.44444,635.8796,77.02454,13.38252,16.06626,15.69734,15.11863,41.29923,NORMAL
52645,2018-05-07 13:25:00,2.456539,47.82986,52.90799,44.22742844,628.2407,72.41137,13.55613,15.6684,15.14757,15.11863,40.97212,NORMAL
32523,2018-04-23 14:03:00,2.396528,49.52257,53.81944,45.09548569,632.0602,81.28979,13.62847,16.21094,15.29224,15.08247,40.33656,NORMAL
89580,2018-06-02 5:00:00,2.44375,47.96007,53.03819,43.61979,632.8704,66.73786,13.17274,15.6684,15.03906,15.19821,46.60831,NORMAL
103559,2018-06-11 21:59:00,2.454572,47.61285,50.0868,40.84201,643.0555,80.32469,14.09867,15.5816,14.87992,15.11863,49.45903,NORMAL
64418,2018-05-15 17:38:00,2.48507,48.3941,52.99478912,44.66145706,630.5555,78.40811,12.97743,15.85648,15.29224,15.11863,47.85148,NORMAL
166673,2018-07-25 17:53:00,0.3482639,50.17361,50.08680344,45.87673569,152.0630646,52.38158,12.41319,13.90336,13.17274,13.15828,9.46509,NORMAL
35358,2018-04-25 13:18:00,2.45162,48.87152,53.86285,44.79166,630.2083,87.08265,13.56337,15.71181,15.41522,15.05353,42.34171,NORMAL
104016,2018-06-12 5:36:00,2.489989,48.78472,51.17187,43.05555344,630.3241,81.20365,14.09867,15.37905,15.22714,15.05353,47.60817,NORMAL
117236,2018-06-21 9:56:00,2.508681,50.52083,51.69271,45.57291412,635.8796,75.35519,14.19271,16.13136,15.65393,15.11863,46.83335,NORMAL
185225,2018-08-07 15:05:00,2.508681,50.08680344,52.99479,45.5295105,635.5324097,75.40594,15.11863,16.70284,15.95052,15.5599,42.53064,NORMAL
202837,2018-08-19 20:37:00,2.456539,50.82464981,52.73437,45.22569,629.513916,65.71251,15.0897,16.70284,16.23264,15.20544,44.45012,NORMAL
99648,2018-06-09 4:48:00,2.512616,48.82813,49.91319,43.92361069,637.2686,81.57101,13.59954,16.16753,15.18374,14.85822,42.68217,NORMAL
156667,2018-07-18 19:07:00,2.515567,44.27083,50.82464981,44.79166412,638.194458,67.72125,14.67737,16.70284,15.94329,15.58883,45.84871,NORMAL
28814,2018-04-21 0:14:00,2.341435,48.56771,46.52777,39.88714981,632.1759,86.63013,13.15828,16.75347,15.33565,14.82205,48.26716,NORMAL
109254,2018-06-15 20:54:00,2.515567,46.74478912,50.43402481,40.66839981,650.2314,77.03542,13.70804,15.87095,14.87992,14.85822,52.74618,NORMAL
135281,2018-07-03 22:41:00,0.001967592631,35.98089981,33.85416412,38.36805344,202.0630646,0,0.0289351847,0.03616898134,0.0289351847,0.007233796176,0.2784042,RECOVERING
109188,2018-06-15 19:48:00,2.510648,46.9618,50.52083,40.66839981,634.7222,75.76012,13.67911,15.95052,14.87992,14.79311,47.37366,NORMAL
99519,2018-06-09 2:39:00,2.510648,48.04688,49.9566,42.4045105,636.8055,88.29634,13.73698,16.1603,15.22714,14.90162,52.62718,NORMAL
91680,2018-06-03 16:00:00,2.45162,50.86805,55.77257,47.82986,628.125,80.93386,13.41869,15.91435,15.61777,15.11863,44.54728,NORMAL
6529,2018-04-05 12:49:00,2.456539,51.64930344,52.90799,44.70486069,645.8333,76.34351,13.25231,16.24711,15.65393,15.08247,37.43169,NORMAL
74794,2018-05-22 22:34:00,2.486053,45.96353912,51.25868,41.75347137,626.3889,89.39339,13.53443,16.16753,15.11863,14.85822,51.5867,NORMAL
168389,2018-07-26 22:29:00,2.504745,54.55729,51.69271,45.5295105,632.5231934,75.5812,14.13484,16.6522,16.14583,15.55266,42.41649,NORMAL
101032,2018-06-10 3:52:00,2.504745,49.47916,52.25694275,44.01041412,631.713,73.69149,13.68634,15.95775,15.14757,15.11863,50.34526,NORMAL
217596,2018-08-30 2:36:00,2.50081,49.30555,51.08507,45.22569,627.4305,75.01522,15.0463,16.75347,15.65393,15.11863,39.2221,NORMAL
195735,2018-08-14 22:15:00,2.396528,47.35242844,50.73784637,43.8368,637.1528,66.58566,15.0463,16.6522,15.65393,15.05353,49.26448,NORMAL
81250,2018-05-27 10:10:00,2.448669,48.6545105,53.90624619,44.66145706,632.8704,77.42077,13.38252,15.99392,15.14757,15.11863,48.09749,NORMAL
64213,2018-05-15 14:13:00,2.45162,48.3941,53.34201,45.39930344,637.5,80.82157,13.62847,15.66117,15.26331,15.0897,42.70292,NORMAL
16798,2018-04-12 15:58:00,2.459491,53.2118,53.55902481,47.04861069,630.0926,81.75188,13.32465,16.71007,15.37182,15.12587,42.06898,NORMAL
45929,2018-05-02 21:29:00,2.455556,46.09375,50.86805,42.53472,632.0602,72.93696,14.06973,16.16753,15.61777,15.08247,42.14938,NORMAL
75287,2018-05-23 6:47:00,2.49294,47.78646,52.17014,43.8368,633.912,92.04846,13.62847,16.42795,15.18374,14.82205,46.36701,NORMAL
178030,2018-08-02 15:10:00,2.489005,47.30902481,51.38889,46.65799,630.3240967,68.16095,14.53993,16.6088,15.18374,15.05353,50.70675,NORMAL
215924,2018-08-28 22:44:00,2.510648,46.44097137,50.39062,43.79339981,642.8241,70.70195,15.11863,16.42795,15.84925,15.16204,43.77884,NORMAL
70076,2018-05-19 15:56:00,0.001967592631,46.52777,46.48438,43.01215,272.0081019,0,11.08218,,11.10388,16.0952,1.139019,RECOVERING
192682,2018-08-12 19:22:00,2.454572,50.30381775,52.99479,44.96527,631.0184937,74.57784,14.71354,16.16753,15.69734,15.16927,45.61388,NORMAL
194422,2018-08-14 0:22:00,2.455556,48.56770706,51.82291,44.48784637,642.2453613,67.8475,14.5761,16.70284,15.77691,15.11863,45.95645,NORMAL
9133,2018-04-07 8:13:00,2.460474,48.82813,51.21527,42.10069275,646.2963,71.82562,13.34635,16.16753,15.69734,15.08247,34.48009,NORMAL
127096,2018-06-28 6:16:00,1.998090267,46.3107605,50.34722,43.18576,563.8889,97.86698,12.59404,15.1548,14.80758,14.13484,37.88894,NORMAL
168532,2018-07-27 0:52:00,2.497859,47.30902,51.25868,45.22569275,645.520874,72.78707,14.00463,16.6522,16.1603,15.67564,45.31281,NORMAL
162738,2018-07-23 0:18:00,2.508681,45.83333,52.69097,45.39930344,638.194458,71.5841,14.43866,16.6522,15.65393,15.16927,41.73491,NORMAL
111555,2018-06-17 11:15:00,2.499826,49.0451355,50.86805,43.1857605,637.5,73.21976,14.17101,15.66117,15.26331,15.19821,57.05798,NORMAL
58628,2018-05-11 17:08:00,2.446702,44.92188,50.17361,40.8420105,642.0139,77.44446,13.55613,15.83478,15.26331,15.11863,53.97985,NORMAL
76636,2018-05-24 5:16:00,2.445718,47.30902481,51.38889,43.359375,630.6713,80.59628,13.14381,15.625,15.18374,15.08247,47.6522,NORMAL
162574,2018-07-22 21:34:00,2.504745,46.05035,52.9513855,45.00867844,632.0601807,70.39504,14.26505,16.6522,15.65393,15.08247,43.47686,NORMAL
192883,2018-08-12 22:43:00,2.43588,50.17361,53.1684,45.22569275,640.972168,80.62485,14.5761,16.13136,15.61777,15.08247,36.2644,NORMAL
17103,2018-04-12 21:03:00,2.456539,52.30035,52.99479,43.7934,632.9861,76.72719,13.31742,16.42795,15.45139,15.0897,47.16351,NORMAL
11770,2018-04-09 4:10:00,2.023669,46.05035,50.21701,40.10416412,606.5972,83.11099,13.14381,16.16753,15.76968,15.11863,32.77516,NORMAL
138857,2018-07-06 10:17:00,2.397512,48.87152,49.26215,43.22916412,639.9305,77.39478,14.17101,15.90712,15.22714,15.01013,44.45008,NORMAL
190911,2018-08-11 13:51:00,2.456539,49.56597137,52.38715,44.921875,631.0185547,61.32942,14.85822,16.6522,16.14583,15.43692,47.49994,NORMAL
27628,2018-04-20 4:28:00,0.3049769,42.40451,37.5,35.15625,123.2841415,32.80476,5.063657,9.874132,10.06221,10.09115,8.912122,NORMAL
80038,2018-05-26 13:58:00,2.455556,49.13194275,52.51736,44.87847137,627.1991,76.6121,13.59954,16.21094,15.33565,15.11863,44.29349,NORMAL
147807,2018-07-12 15:27:00,2.512616,46.39757,49.91319275,44.66146,641.5509,80.8503,13.20168,16.2037,15.98669,15.08247,45.38649,NORMAL
87220,2018-05-31 13:40:00,2.449653,48.4809,53.90625,43.48958206,627.7778,69.08039,13.64294,15.66117,15.41522,15.08247,45.32198,NORMAL
112953,2018-06-18 10:33:00,2.518518,49.78299,51.47569275,44.48784637,637.2685,78.30756,14.0842,15.625,15.18374,15.05353,43.46335,NORMAL
199465,2018-08-17 12:25:00,2.444734,50.82465,52.73437119,45.44271,631.1342773,66.37733,14.85822,16.42072,15.76968,15.16927,44.54897,NORMAL
7618,2018-04-06 6:58:00,2.463426,48.00347,51.69271,43.48958206,631.0186,79.59479,13.38252,16.16753,15.37182,15.0897,40.56107,NORMAL
117926,2018-06-21 21:26:00,2.515567,48.35069,50.0868,41.44964981,623.9583,76.56922,13.34635,15.66117,15.65393,15.08247,45.02651,NORMAL
44465,2018-05-01 21:05:00,2.455556,46.70139,51.73611,43.44618,631.1343,75.64073,13.56337,15.66117,15.45139,15.05353,40.38605,NORMAL
148157,2018-07-12 21:17:00,2.512616,44.92188,49.08853912,43.79339981,635.4166,75.91805,13.38252,16.0735,15.76968,15.05353,46.17431,NORMAL
192261,2018-08-12 12:21:00,2.453588,49.65277481,52.34375,44.87847137,637.0370483,66.86317,14.56887,16.16753,15.65393,15.01013,51.18733,NORMAL
135653,2018-07-04 4:53:00,0.001967592631,36.84895706,34.50520706,38.28125,209.0075226,0,0.0289351847,0.03616898134,0.0289351847,0.007233796176,0.2749959,RECOVERING
45641,2018-05-02 16:41:00,2.453588,46.484375,51.82291412,45.74652481,633.912,82.8634,13.31742,16.16753,15.29224,14.82205,42.8942,NORMAL
76448,2018-05-24 2:08:00,2.459491,46.875,50.99826,42.96875,634.0278,76.50824,13.14381,15.19097,15.22714,15.11863,46.27089,NORMAL
149946,2018-07-14 3:06:00,2.503762,45.00868,49.73958206,45.3125,639.8148,83.99779,14.0625,16.34115,15.49479,15.30671,49.45994,NORMAL
39870,2018-04-28 16:30:00,2.436863,46.61458,52.17014,42.79514,637.8472,70.28364,13.34635,16.70284,15.03906,15.08247,43.96507,NORMAL
48300,2018-05-04 13:00:00,2.456539,47.17881775,52.47396,46.44097,631.9445,71.98415,13.12211,16.13136,14.73524,14.82205,44.60188,NORMAL
117967,2018-06-21 22:07:00,2.43588,48.4375,50.13020706,41.53646,596.2963,70.36662,13.28848,15.54543,15.53096,15.11863,42.74872,NORMAL
182708,2018-08-05 21:08:00,2.508681,50.17361069,52.99479,45.65972,632.4074097,71.04188,15.01013,16.6522,15.74074,15.0897,42.67006,NORMAL
185094,2018-08-07 12:54:00,2.507697,50,53.125,46.00694,647.3380127,68.65935,15.0897,16.70284,15.66117,15.96499,53.69645,NORMAL
117180,2018-06-21 9:00:00,2.512616,50.65104,51.47569275,45.52951,625.8102,79.48403,13.96123,16.03733,15.69734,15.05353,42.68944,NORMAL
206383,2018-08-22 7:43:00,2.507697,50.34722,52.08333206,46.44097137,636.5740967,78.61735,14.18547,16.1603,15.76968,15.08247,43.09885,NORMAL
110599,2018-06-16 19:19:00,2.515567,49.08853912,50.78124619,42.57813,637.963,78.65199,13.5923,15.99392,14.91609,14.85822,51.19325,NORMAL
197593,2018-08-16 5:13:00,2.497859,50.6076355,51.38889,45.44270706,630.555542,72.37686,14.5761,16.23987,15.61777,15.05353,49.74317,NORMAL
26690,2018-04-19 12:50:00,,39.88714981,39.14930344,37.71701431,203.4519501,0,0.01446759,0.03616898134,21.12268,0.007233796176,0.09949498,RECOVERING
30749,2018-04-22 8:29:00,2.39456,48.69791,52.90799,45.52951,647.5695,87.65323,13.614,16.16753,15.70457,15.08247,36.85288,NORMAL
45372,2018-05-02 12:12:00,2.455556,45.65972,50.86805,44.22742844,634.9537,73.98836,13.25231,16.13136,15.18374,14.82205,41.71979,NORMAL
127963,2018-06-28 20:43:00,0.3630208,40.84201,45.74652481,41.05902,200.442688,0,11.33536,15.19097,14.80758,15.16204,2.144276,NORMAL
88415,2018-06-01 9:35:00,2.45162,49.86979,53.77603912,44.140625,631.8287,68.83106,12.92679,16.12413,14.96672,14.79311,52.22836,NORMAL
11134,2018-04-08 17:34:00,2.510648,45.09548569,49.34896,42.7951355,628.8194,82.5491,13.14381,16.16753,15.84925,15.05353,41.59562,NORMAL
180926,2018-08-04 15:26:00,2.45162,48.91493,51.25867844,47.04861069,639.6990967,71.64439,15.0463,16.21094,15.5816,15.08247,51.53757,NORMAL
